,k_opt,n_opt,m_opt,m6_opt,s0_opt,error_opt,k_real,n_real,m_real,m6_real,s0_real,error
0,52.01058083846311,0.06337726087399903,0.005422219850416,-2.2440023010633277,7.687145403554479,0.19049927959851734,50.0,0.05,0.001,-2.0,5.0,1.8748415240796013
1,811.750047771186,0.0021539742157710116,-0.0007444473315755211,-0.05942615583509303,-758.8583167784365,1.2595467344616598,50.0,0.05,0.001,-1.2,5.0,4.3454376059078585
2,52.19798730517141,0.06722091362789072,-0.003118131894632826,-0.8407261306223334,7.1714772640232916,0.1425801361519792,50.0,0.05,0.001,-0.6,5.0,1.3474423890511231
3,51.291643352214436,0.056560459031421,0.0005200024135118416,-0.39387140031914963,6.392159939751316,0.043666531396556,50.0,0.05,0.001,-0.3,5.0,1.1017278994724922
4,53.13599076007326,0.05972529422874878,0.08974183923287357,-2.090844134289902,5.908932506855825,0.012829952349108185,50.0,0.05,0.09,-2.0,5.0,2.0038077018576295
5,54.3465864282696,0.046617211274348,0.0800022698147624,-1.0905600302055674,2.515332914817021,0.016896461657436634,50.0,0.05,0.09,-1.2,5.0,2.43373210816096
6,51.24957096465761,0.054408158574144924,0.08519119640476011,-0.6842617745215259,6.25137917039964,0.11669252632611392,50.0,0.05,0.09,-0.6,5.0,2.229981744199585
7,51.276271792799434,0.05803976110801291,0.08504829874148571,-0.3768458332888737,6.241812980798558,0.13011392089382653,50.0,0.05,0.09,-0.3,5.0,1.9438733703431408
8,52.487065297675265,0.055976168230016846,0.20789211517093079,-2.010651866841756,5.882966463016563,0.04589985326474258,50.0,0.05,0.2,-2.0,5.0,1.6115302583789404
9,52.320114551616186,0.053264488450726066,0.2006382397448939,-1.1824482877017475,5.513474165275299,0.023563829734912417,50.0,0.05,0.2,-1.2,5.0,2.1846124224131582
10,52.00169141563425,0.04939728116316618,0.19201989884195844,-0.5685349043513794,4.841573558594952,0.033736408696615254,50.0,0.05,0.2,-0.6,5.0,2.3663076339145395
11,55.122200754862185,0.057338904762597995,0.1739714714281095,-0.3580015930894048,2.8260692342522393,0.1644914785951296,50.0,0.05,0.2,-0.3,5.0,2.0571198808060913
12,53.138221838762604,0.11197902207071274,0.003793860621371102,-2.18601949773542,6.674409665173227,0.03058476807624466,50.0,0.1,0.001,-2.0,5.0,1.9769759553208672
13,51.57094103784571,0.10220749626392969,0.00441439600489165,-1.2319747319717689,6.40020676387908,0.029756224342771826,50.0,0.1,0.001,-1.2,5.0,2.9675812720629917
14,51.76924088324003,0.10994540767363052,-0.0009639690947932275,-0.7213217179043846,6.716765857069915,0.21258820211070958,50.0,0.1,0.001,-0.6,5.0,2.169435063099066
15,51.40803557672766,0.10710725570833918,0.0002693755533070028,-0.3992780478973541,6.4556763312710475,0.025126434603546372,50.0,0.1,0.001,-0.3,5.0,1.2829846614013647
16,53.24517859609131,0.11271110766172504,0.09342355524347457,-2.1118358029305875,6.278434867442343,0.02893044218633721,50.0,0.1,0.09,-2.0,5.0,1.964512615581716
17,54.30013189892916,0.08495020411251013,0.07942302746866998,-1.0444898578741668,1.9890920406437704,0.025683839839494016,50.0,0.1,0.09,-1.2,5.0,2.740298898677807
18,55.6237159617136,0.08309544476192847,0.07587825997930546,-0.5148051193760331,0.6751714684351694,0.025242701923088365,50.0,0.1,0.09,-0.6,5.0,3.0455804277855516
19,90.64268173366077,0.04639236768168982,0.03665516733368988,-0.15322691783823825,-35.59107556923304,0.0751897052762827,50.0,0.1,0.09,-0.3,5.0,2.3275332506182163
